sex,exercise_group,age,heart_rate
F,control,72.52832902619623,57.37376807702831
F,moderate intensity,72.46446005520374,77.96399341743268
F,high intensity,72.14447670502993,65.42567598866756
F,control,72.41093476719514,67.73109678998452
F,moderate intensity,72.92326183053687,71.92818946965222
F,high intensity,73.36345464445067,59.04498076239629
F,control,72.63594749003444,65.03734134425241
F,moderate intensity,73.1368116758765,79.3908285131414
F,high intensity,73.35349453449797,56.2968681439875
F,control,73.65164765793384,66.83513292569123
F,moderate intensity,73.87558592823042,75.34673925621422
F,high intensity,74.21662988615577,60.83776701740326
F,control,73.6332031590254,62.268344768568994
F,moderate intensity,72.51226951662703,75.56446334728203
F,high intensity,71.17267402196917,60.50995404798999
F,control,73.56330105586333,58.67189267489121
F,moderate intensity,71.11330149039365,73.74110543467945
F,high intensity,72.03109577302564,56.80863509766719
F,control,73.45320721982759,60.9833756586171
F,moderate intensity,72.13290156777023,70.44866273089981
F,high intensity,73.07003340060139,67.10654933552149
F,control,72.037399932695,57.583560041012646
F,moderate intensity,73.67886798620322,81.36668354439541
F,high intensity,70.49881758961841,62.38764779916028
F,control,71.82640396044985,62.6349375215517
F,moderate intensity,72.8922969119717,74.5660379061464
F,high intensity,72.8719143950823,74.60526622677907
F,control,72.62283470183381,60.88741523364481
F,moderate intensity,72.49327114007937,77.36967104314738
F,high intensity,72.291004314035,64.27327402915287
F,control,73.2936733978153,66.97040114394186
F,moderate intensity,75.2266028393454,73.35876863396409
F,high intensity,73.31430739549707,58.062207148528564
F,control,72.86387628084827,66.26520575699449
F,moderate intensity,74.15453991333281,79.31099898286483
F,high intensity,72.06832506449072,62.36806885844196
F,control,73.38904371554261,61.92069833132951
F,moderate intensity,73.3220866370143,78.20942518175583
F,high intensity,72.84608098258349,68.46417805352824
F,control,71.27941217347512,72.2717992665375
F,moderate intensity,72.60346420754493,66.74356338999993
F,high intensity,71.92826129818893,64.66294318086497
F,control,74.45798198821802,60.41103949837716
F,moderate intensity,72.41871598287283,69.85649590515747
F,high intensity,72.25526386969702,69.14438431920136
F,control,72.16802550414862,70.82791910744979
F,moderate intensity,73.24973136764707,70.73133015850135
F,high intensity,72.07636925449899,69.14802353866423
F,control,73.66579661922934,63.00169452515179
F,moderate intensity,72.58048013117552,78.52186487609305
F,high intensity,72.77371978358273,56.17259069376138
F,control,72.9510359285162,62.28998056042702
F,moderate intensity,72.13692320689225,73.55169425116624
F,high intensity,72.06760879612297,49.83929431224971
F,control,71.99621779884575,70.27409346039904
F,moderate intensity,73.31035014644054,69.04143466427777
F,high intensity,70.56462708482451,61.210319367776506
F,control,73.72702715941463,64.57497138339897
F,moderate intensity,72.32317799894028,76.85112006359618
F,high intensity,72.15141511947265,58.829590947837886
F,control,71.90802184018581,62.968819803072506
F,moderate intensity,73.34606608624271,81.21570550465194
F,high intensity,73.7054743847865,55.94713895749538
F,control,72.20171841311658,74.43565673571968
F,moderate intensity,72.30163116418125,78.95770149683545
F,high intensity,72.66152052318361,66.7157172753202
F,control,73.16508613168551,54.72831911225215
F,moderate intensity,73.3688444329496,62.909359844066785
F,high intensity,72.30049305948666,63.03250797812646
F,control,75.0338353230128,63.715539430276976
F,moderate intensity,71.667683196972,62.566240508789114
F,high intensity,71.86114553317067,66.7317782784671
F,control,74.36423857442576,57.286808787449836
F,moderate intensity,72.18364994069832,68.35865869023857
F,high intensity,74.19381549274615,67.71705941648379
F,control,74.78194114571697,63.47299935092078
F,moderate intensity,73.43627631509518,70.96426885947324
F,high intensity,73.30255147118257,70.36787226815005
F,control,74.20394206231653,66.00360023678958
F,moderate intensity,72.4221339036094,82.46294342787563
F,high intensity,73.71244267460128,66.58534183767556
F,control,71.82115392177317,66.34521233155807
F,moderate intensity,73.61683898961289,77.53308560474863
F,high intensity,73.48326939962523,71.62651371466049
F,control,72.96416292225197,67.39001039582197
F,moderate intensity,74.01972435876473,81.67868473457892
F,high intensity,71.489764598247,66.75312965878555
F,control,73.7088020918477,61.2779829958176
F,moderate intensity,71.77380274935781,79.33737516672977
F,high intensity,73.24358020182282,81.19605121394196
F,control,74.83447588231336,58.70734966728984
F,moderate intensity,73.59196939999278,75.2995388084091
F,high intensity,73.65026617582463,65.87040436915464
F,control,72.07786703355866,60.455172347276964
F,moderate intensity,74.64137151198301,81.1205942799998
F,high intensity,72.30712809680476,64.37929744641609
F,control,74.56416705890521,61.10750923161962
F,moderate intensity,70.94741967011315,73.86729897658513
F,high intensity,71.16642221012746,55.022098504634094
F,control,72.5475648598271,64.11989497887565
F,moderate intensity,73.90084723371064,78.65036506037875
F,high intensity,73.45399646222275,58.9586649851061
F,control,73.5335505755097,65.10114743671595
F,moderate intensity,71.44485720145676,65.01837059319057
F,high intensity,74.26910947139496,54.96570327640913
F,control,73.0197162462122,55.443550904727005
F,moderate intensity,73.6528333891586,69.90203731880969
F,high intensity,72.95865233219632,62.94353063415309
F,control,72.9765483812806,67.06239998214913
F,moderate intensity,72.56587388330357,70.88064236588048
F,high intensity,71.3205784793587,58.44629268771052
F,control,71.95451047478267,63.54372831375302
F,moderate intensity,73.00744220299106,73.73899350459541
F,high intensity,74.14488874675551,56.04319186957745
F,control,71.08980596165276,56.79537154899329
F,moderate intensity,71.97492775166792,72.31945049054049
F,high intensity,72.55686262881262,68.10788199090211
F,control,71.88469970526324,72.07873208755684
F,moderate intensity,73.88255635203363,75.5282173433226
F,high intensity,73.40578812772486,60.04672641573521
F,control,71.53648782324902,57.199284484440405
F,moderate intensity,74.68182060327425,73.49978793939374
F,high intensity,71.37814626014298,59.420484641950026
F,control,71.5117325327179,55.22796571928096
F,moderate intensity,72.97917926599598,60.04566772952646
F,high intensity,72.4195643350673,65.32897180841309
F,control,73.51579133553933,54.730818042583245
F,moderate intensity,72.32956903319725,81.4823663829606
F,high intensity,72.06479601065503,61.53309663788909
F,control,73.72360171328644,54.868125513217265
F,moderate intensity,71.79664894137709,74.96068592062201
F,high intensity,73.27724642712408,60.82218087751221
F,control,73.10553826747976,71.4500391033636
F,moderate intensity,69.62759401841573,68.4960133422941
F,high intensity,73.36076172542019,62.35505559811719
F,control,73.59707444432185,75.01047521118434
F,moderate intensity,72.9516586116178,81.09936071067924
F,high intensity,74.66103548200931,67.45625610497261
F,control,72.40606929300775,64.73532287581855
F,moderate intensity,71.73586074963248,70.78123978233515
F,high intensity,72.05514794735481,51.76137061261631
F,control,74.27974312737211,67.60703885098818
F,moderate intensity,70.20503965989558,83.4788521449023
F,high intensity,73.76626992194996,63.628502913489115
F,control,73.60463391503937,65.7238454491233
F,moderate intensity,70.185990880758,77.26743536223482
F,high intensity,72.27377589631344,61.99292362642719
F,control,71.66498050700609,66.89784118942565
F,moderate intensity,73.59619482966299,67.23855349723408
F,high intensity,72.96377837562179,68.69533340331738
F,control,73.62777540182529,56.75108731846714
F,moderate intensity,73.57626483758716,66.19958042597752
F,high intensity,72.54506515315532,78.38088374486244
F,control,72.10743754135059,65.59040106556404
F,moderate intensity,71.2101795618203,71.51409585446078
F,high intensity,71.22755173083917,48.15789627579568
F,control,74.57587398067665,58.678978254492726
F,moderate intensity,73.07594179600194,73.97391070000492
F,high intensity,71.24014402648393,62.251317431776414
F,control,73.09310600196685,58.106337288569705
F,moderate intensity,72.57063918405822,72.69879175316582
F,high intensity,72.81780425563917,56.12241122887426
F,control,71.55108788729562,54.708190927198935
F,moderate intensity,72.66845861581207,72.5442639079283
F,high intensity,72.38434863487593,69.81683384699255
F,control,73.8782805342356,58.996944411368275
F,moderate intensity,74.72953124803266,70.57157970725028
F,high intensity,72.00152511078994,63.42752198396916
F,control,72.22469154186537,63.41134425181584
F,moderate intensity,72.67443095507988,68.23954284241071
F,high intensity,71.68663080549929,61.19121176285668
F,control,75.10571808000046,66.39083093849177
F,moderate intensity,72.00773347262354,70.77566569467398
F,high intensity,72.16554179378304,54.14139120140355
F,control,73.09284016911384,71.01499309775775
F,moderate intensity,73.41921683698223,67.88594964667068
F,high intensity,72.13211712809291,58.659345162009686
F,control,70.46870276893873,64.73229599561763
F,moderate intensity,73.85247767508342,76.30346000670599
F,high intensity,73.99820931325978,63.3344114955379
F,control,73.19940781383247,67.60399429596646
F,moderate intensity,71.9379650700345,70.6100061821473
F,high intensity,73.11510479401133,57.17590140311305
F,control,72.00657477132967,60.16548467240114
F,moderate intensity,72.87862595553123,75.09693126203469
F,high intensity,72.83907811962612,67.25865151474049
F,control,72.11434022302127,64.31983367003858
F,moderate intensity,72.80338140317517,63.85107733206997
F,high intensity,71.91603592291936,68.58205096913548
F,control,74.20470290010998,52.17914909491252
F,moderate intensity,72.63095504341159,72.04856735383537
F,high intensity,71.36667936429266,60.023563971341744
F,control,72.21167277611428,58.977621196320506
F,moderate intensity,72.97774424660983,84.51884410333969
F,high intensity,73.00879140030956,70.2390749072089
F,control,72.91627349611592,60.76736051732529
F,moderate intensity,73.35214409860103,74.0917256771081
F,high intensity,73.52667423177986,58.598684354265835
F,control,74.62731176530514,68.785421012904
F,moderate intensity,73.22013014219901,61.48515121926739
F,high intensity,71.2761270561294,62.39058663458707
F,control,72.49258415078972,63.23550544279635
F,moderate intensity,71.69727532375138,74.70372248795724
F,high intensity,74.65656069367672,76.68958810063624
F,control,72.24654599801984,58.18737865238607
F,moderate intensity,74.19678306756975,69.45183498146345
F,high intensity,72.73908183212204,68.43858687409158
F,control,73.58145810614081,63.07999916272359
F,moderate intensity,73.10131123436865,67.88410321517354
F,high intensity,74.33256446782377,60.19885700878296
F,control,72.26225426702788,58.667572027062995
F,moderate intensity,72.98926696351569,66.63812267933253
F,high intensity,73.73673572665719,66.03627250273009
F,control,74.48843618388128,62.2947962445245
F,moderate intensity,73.79932594264905,63.68273185386977
F,high intensity,73.39406755340086,65.10180368047337
F,control,71.57758189269389,59.417325616811766
F,moderate intensity,72.73382100206905,72.27489076697279
F,high intensity,74.84538570323221,67.95491044180365
F,control,71.90745704772806,60.99718381973195
F,moderate intensity,71.14513563141068,76.49878903609336
F,high intensity,72.07428538143876,63.68395034417753
F,control,71.53088598768971,63.00658033956874
F,moderate intensity,73.30257313480156,72.95746281030073
F,high intensity,72.20678080605802,66.38196132958949
F,control,72.4541893302899,61.73984773456511
F,moderate intensity,73.78526313882612,72.18929582875953
F,high intensity,71.90237571065408,58.88390853483991
F,control,73.09196805602826,54.45805561311685
F,moderate intensity,72.47552890863047,63.70947314768543
F,high intensity,73.06809693443981,57.2787655045455
F,control,71.99898617439159,65.81613792361486
F,moderate intensity,70.99509967998655,75.433169377577
F,high intensity,72.69705007252779,59.83619796881073
F,control,72.30788450903613,66.08963761829675
F,moderate intensity,72.75688681958924,72.95353734209283
F,high intensity,74.42565949726675,60.31617344311528
F,control,70.74461667687432,62.51474451900667
F,moderate intensity,71.32915211301572,75.87558555054298
F,high intensity,70.97641351922744,65.00057906250336
F,control,73.1522415208129,64.60022066872206
F,moderate intensity,72.65813447040723,63.66179052411326
F,high intensity,72.22923083623895,59.079903472534745
F,control,73.68215684071666,66.6609029491497
F,moderate intensity,73.2220860733905,75.27860789325469
F,high intensity,73.38134173462224,59.83397523481817
F,control,72.5120991030354,70.46545549195237
F,moderate intensity,71.59881578147329,76.63883164328803
F,high intensity,71.5394229188939,56.941280885635486
F,control,74.30954735485037,64.45178799601885
F,moderate intensity,72.2142061988833,70.75936752414168
F,high intensity,72.47522091546404,61.05957896056092
F,control,70.84626400842414,56.15702078690582
F,moderate intensity,73.31686641253121,74.26219836516009
F,high intensity,71.64006785212388,66.57304766011946
F,control,71.68978928116518,56.01521092397438
F,moderate intensity,75.03423571315444,69.52837252545949
F,high intensity,72.76493539795445,73.1071654286391
F,control,70.82610908345261,55.2297657858113
F,moderate intensity,72.59722241812705,68.44246784471206
F,high intensity,71.80259299547141,65.50243012364194
F,control,75.04992927858659,60.176762641055426
F,moderate intensity,73.10477847585642,70.93477284977877
F,high intensity,71.07374185368545,63.052271664972515
F,control,72.70883598976773,60.30095631569966
F,moderate intensity,72.14966921756482,74.36196350441092
F,high intensity,70.78305935132384,55.10002944002791
F,control,73.06448290783605,67.89197300926264
F,moderate intensity,74.08220009989644,73.02592832625223
F,high intensity,72.11910531506346,66.91865770893946
F,control,73.93576322895164,63.21666769529831
F,moderate intensity,73.12164369288922,70.39596680978447
F,high intensity,75.28307617026312,67.16885880446631
F,control,72.95977822211631,61.46806302567209
F,moderate intensity,73.25025629577432,78.60365061853855
F,high intensity,71.42919151754161,64.56292255522838
F,control,71.79597673978594,64.0809377192199
F,moderate intensity,72.26134303300785,75.2237907217579
F,high intensity,71.796700591295,59.564665093780604
F,control,73.61496543122841,53.49661597258546
F,moderate intensity,73.40614335392397,81.11734560241307
F,high intensity,71.24744724009179,73.79543189153146
F,control,71.84298894547867,57.72950787434632
F,moderate intensity,71.5971764652344,73.85957507008206
F,high intensity,74.23320786380677,62.81671438810305
F,control,73.26742664097992,65.9872088261937
F,moderate intensity,73.81519871087755,74.31575652070799
F,high intensity,72.98738657096145,64.60264076309602
F,control,70.8454138680956,65.40885631607648
F,moderate intensity,71.52741569414692,69.8269236876443
F,high intensity,73.39929262371037,57.88127957493786
F,control,72.32797328423771,64.8198771404452
F,moderate intensity,72.12225750633935,82.14109127895927
F,high intensity,73.92645651940256,72.70799530830976
F,control,72.92641717111039,57.34411746915854
F,moderate intensity,72.54026867547482,74.43104970470159
F,high intensity,72.46864381519913,59.40732081063953
F,control,71.45391012005108,73.44508204261469
F,moderate intensity,72.4960459525399,76.45392822223366
F,high intensity,73.10475534407387,61.02822217078766
F,control,73.46012261042601,66.10882049460709
F,moderate intensity,72.60318468785736,77.52003606048817
F,high intensity,73.56020170434503,60.438891286924225
F,control,73.42473872479464,64.48739848112076
F,moderate intensity,72.69006638323086,74.60147613515586
F,high intensity,74.3474001789682,63.30211988300564
F,control,71.23715359898682,57.34301647382795
F,moderate intensity,71.69745888492554,73.3155542901839
F,high intensity,72.73425085900344,64.16643468965975
F,control,75.01785415725993,71.77142264346057
F,moderate intensity,72.48395351522596,69.6871409811293
F,high intensity,73.04003493875413,65.30865821478803
F,control,70.51218997400156,69.94881381035935
F,moderate intensity,72.53085200369205,69.49932665921597
F,high intensity,72.89085813496794,61.88476245515077
F,control,73.8685417836297,52.93863342802345
F,moderate intensity,73.24942626107425,74.35598230916644
F,high intensity,72.03233146701636,54.39897623128147
F,control,74.57713003183319,59.52511725204456
F,moderate intensity,72.83989571559387,74.21153766859175
F,high intensity,73.05956703951254,70.49528976223819
F,control,73.22139784778666,60.81435725425774
F,moderate intensity,71.59677435563329,76.95718966387967
F,high intensity,74.73311513810877,66.62249445907172
F,control,74.01313104399449,60.73010773212153
F,moderate intensity,71.54521782121144,69.71742584528148
F,high intensity,71.42311109659855,59.00699541790915
F,control,73.65732244038837,58.262605343239734
F,moderate intensity,72.0132339495721,67.22878667774907
F,high intensity,73.80348727740777,62.975988172975505
F,control,71.98088303050086,65.59004561918381
F,moderate intensity,72.83201883543056,76.82268504308419
F,high intensity,73.54516244395798,67.34483488523071
